be_neither_veri	0	1	2
be_made	0.012987012987013	0	77
undivid	0	0	1
all_ey	0	0	3
snap_at	0	0	1
denounc_the	0	0	14
if_japan	0.666666666666667	0	3
will_be_an	0	0	7
be_the_first	0.05	0	40
curtain_an	0	0	1
wrote_a	0	0	5
mai_reduc_thi	0	0	2
will_inevit_fall	1	0	1
be_the_reason	0.666666666666667	0	3
should_certainli_be	1	0	1
be_move	0	0	17
i_can't	0	0	18
much_have_been	0.5	0	2
be_analog	1	0	2
disappoint_her_mother	0	0	1
be_becom_the	0	0	3
be_directli	0	0	6
have_no_recollect	0	0	1
complain_that	0	0	5
the_wai_to	0	0	5
terrorist_thug_at	0	0	1
a_danger_flashpoint	0	0	1
mai_follow	0	0	2
could_be_left	0	0	1
would_allow	0.285714285714286	0	7
have_increasingli	0	0	4
if_anyon	1	0	3
see_unemploy	1	0	2
regard_the_three	0	0	1
thi_be_pure	1	0	1
what_howev	1	0	1
consid_chavez	0.666666666666667	0	3
be_part_of	0.115384615384615	0	26
ok_i'll	1	0	1
never_an	0	0	1
must_rank_as	1	0	2
to_welcom	0	0	2
be_claim_to	1	0	2
from_the_posit	0	0	1
now_we_see	0	0	1
file_the	0	0	1
seem_content_to	0	0	1
have_onli_on	0	0	1
declar_of_support	0	0	1
charg_opposit	0	0	1
will_onli	0.166666666666667	0	12
have_destroi_the	0	0	3
heartbroken	0	0	1
spit_up_my	0	0	1
i_believ	0	0	14
pretti_newsi	0	0	1
the_greenhous_effect	0	0	14
as_a_lesson	0	0	2
alwai_hold_that	1	0	1
can_becom	0.5	0	4
the_rule	0	0	63
at_such	0	0	3
self-styl_war	0	0	2
overwhelm_intern_sympathi	0	0	1
present_the	0.181818181818182	0	11
be_scare	0	0	4
have_just_got	0.666666666666667	0	3
will_have_defeat	1	0	2
all_becom	1	0	1
short-term_pain_will	0	0	1
a_view_aim	0	0	1
should_therefor	0.666666666666667	0	3
be_and_still	0	0	1
the_final_straw	0.5	0	4
without_be	0	0	1
still_maintain_that	1	0	1
should_be_condemn	1	0	2
the_complaint	0	0	3
reiter_the_need	1	0	2
conced_there_have	0	0	1
as_a_demonstr	1	0	2
fail_with	1	0	4
be_illegitim_and	0	0	2
must_now	0.428571428571429	0	7
swift_critic	0	0	2
a_wave_of	0.2	0	5
seem_rather	0.333333333333333	0	3
see_unemploy_as	1	0	2
have_no_respect	0	0	2
the_ugliest_crime	0	0	2
goodwil_work	0	0	1
have_misplac	0	0	1
to_onc_again	0	0	2
giuliani	0	0	5
will_greatli	0.333333333333333	0	3
make_a_world	0	0	2
on_behalf_of	0.0555555555555556	0	18
predict_victori_in	0	0	4
like_to_see	0	0	6
the_empti	0	0	3
what'_realli	0	0	1
peac_upon	0	0	5
the_journal_editori	0	0	5
us_the	0	0	79
chang_it_stand	0	0	4
venezuela'	0.0208333333333333	0	48
be_brilliant	0	0	3
predict_victori	0.25	0	8
thu_it_remain	1	0	1
discont_and_irrit	0	0	2
the_prison_who	0	0	3
see_violat	1	0	2
from_pull_out	0	0	2
see_thi	0.4	0	5
mai_travel	0	0	1
and_take	0	0	4
emphas_now	1	0	1
there_can	0	0	7
be_someon_make	0	0	1
would_these	0	0	2
should_find_it	1	0	1
be_a_histor	0.285714285714286	0	7
could_be_interpret	0.5	0	2
have_reaffirm	0	0	1
u	0	0	438
but_by	0.2	0	5
reconsid	0	0	9
be_dream	0	0	1
grudgingli_agre	0	0	2
that_aren't_transpar	0	0	1
explain_why	0.333333333333333	0	6
peopl_skill	0	0	1
israel'	0	0	54
would_onli_be	0.25	0	8
expect_to	0	0	105
support_for_venezuela	0	0	2
strengthen	0	0	36
even_embodi_the	0	0	1
reflect_the_econom	1	0	1
crimin_have	0	0	2
becaus_turn	1	0	1
must_avoid	1	0	2
mai_purchas_more	0	0	1
-	0.0144628099173554	0	484
the_onli_interpret	1	0	1
be_veri	0.0563380281690141	0	71
maintain	0.0288461538461538	0	104
the_us_withdraw	0	0	2
involv_some	0	0	2
have_been_think	0	0	2
the_realiti_be	1	0	1
would_be_target	0	0	2
up_held_the	1	0	1
but_usual	0	0	1
should_increas_throughout	0	0	1
peopl_who	0	0	51
zimbabwe'_polit	0	0	2
emit_greenhous_gase	0	0	2
popular_support_for	0	0	4
dure_septemb_alon	0	0	1
just_on_step	0	0	1
go_home_and	0	0	2
shut_up	0	0	3
fuel-guzzl	0	0	2
estim_an	0	0	1
be_convinc_of	1	0	1
be_take	0.0909090909090909	0	22
l	0	0	37
more_import_than	1	0	1
the_centrepiec	1	0	1
becaus_if_you'r	1	0	1
be_a_simpl	0.666666666666667	0	3
be_onli	0.0851063829787234	0	47
prescrib	0	0	8
label_the	0	0	3
guess	0.08	0	25
will_push	0	0	1
have_press	0	0	2
swore_allegi	0	0	2
countri	0.00149365197908887	0	1339
be_self-confid	0	0	1
should_insur_that	1	0	1
strongli_call	0	0	1
be_such	0.285714285714286	0	7
would_not_allow	0	0	2
be_someth_differ	0	0	1
from_basketbal_kickbal	0	0	1
the_move_reward	0	0	1
those_who_seek	0	0	2
be_known	0	0	21
be_fair_to	0	0	1
slap_sanction_on	0	0	2
come_in_realli	0	0	1
but_would_win	1	0	2
relai_on	0	0	1
what'_with	0	0	1
somewhat_wors_than	0	0	1
hang_on_weekend	1	0	1
zimbabwe'_polit_crisi	0	0	2
pent-up_opposit_to	0	0	1
could_on	0	0	2
have_the_benefit	1	0	2
the_perpetr	0	0	4
adversari_us	0	0	1
water_tight_without	0	0	2
be_of	0.296296296296296	0	27
it_publish	0	0	3
rais_further	0	0	2
will_no_doubt	1	0	1
a_test	0	0	5
bad_mistak	0	0	1
50	0	0	82
would_have	0.102564102564103	0	78
be_reflect_in	0.5	0	2
think_there	0.333333333333333	0	3
and_it_be	0	0	26
will_bear	0.5	0	2
could_rang	0	0	3
win_despit	0	0	2
have_also_made	0	0	2
region_attitud_to	0	0	1
also_signal	1	0	1
long_hard_struggl	0	0	1
the_enorm_injustic	0	0	1
will_make_a	0.4	0	5
they'r_get_warm	0	0	1
maximum_prioriti	1	0	1
even_congratul	0	0	6
be_list_as	1	0	2
be_cast_shadow	0	0	1
it'_ridicul_to	0	0	1
even_if_the	0.5	0	2
will_continu_through	0	0	1
congratul_messag_to	0	0	2
it_be_hard	0.545454545454545	0	11
although_al-qaida	1	0	2
typic_bureaucraci	0	0	1
have_emphas_that	1	0	1
why_do_rice	0	0	1
be_angri_at	0	0	1
be_actual_on	1	0	1
have_been_vagu	0	0	2
the_anti-democract	0	0	4
rise	0	0	79
be_a_messag	0.5	0	4
the_clear_conflict	1	0	1
have_announc	0	0	11
be_a_friend	0	0	2
onli_for_purpos	1	0	1
will_storm	0	0	2
could_persuad	0	0	2
dont_want	0	0	2
be_for_the	0	0	5
mai_walk	0	0	1
even_though_it	1	0	2
he_nice_avoid	0	0	1
the_second	0.0294117647058824	0	68
be_against	0	0	10
reject_with	0	0	2
make_it_clear	0.2	0	5
as_thi	0.2	0	5
alleg_the_elect	0	0	1
befor	0.00714285714285714	0	280
would_do_everyth	0	0	3
be_predict	0	0	4
i_would	0	0	35
instead_of_heed	0	0	1
choic	0	0	37
commend_canada	0	0	1
be_not_fair	0	0	1
thank_god_for	0	0	1
be_irrit	0	0	3
will_have_veri	1	0	2
promis_be	0	0	2
be_much_admir	0	0	1
resolv_to	0	0	4
shot	0	0	25
give_good	0	0	1
collect	0	0	46
widespread_concern	0	0	2
got	0.0229885057471264	0	87
have_increas	0	0	7
pain_him	0	0	2
befor_zimbabwean	0	0	2
al_qaeda	0.00925925925925926	0	108
rethink	0	0	4
indic_that	0.104166666666667	0	48
yeah_that'_true	0.25	0	4
can_help_make	1	0	1
the_cultur_gulf	1	0	1
it_name	0	0	2
break_your	0	0	2
stress_that_histori	1	0	1
a_littl_maastricht	0	0	1
emphas_now_mexico	1	0	1
should_onli	1	0	2
insist_canada_must	1	0	2
becam_an_enthusiast	0	0	2
see_as_a	0	0	2
mention_must_be	1	0	2
be_best_qualifi	1	0	2
prevent	0	0	124
a_greater_understand	0	0	1
at_the_veri	0.333333333333333	0	3
dismiss_as_a	0	0	3
can_break	0.5	0	2
the_obviou_be	1	0	2
'enemies'	0	0	2
level_of_optim	0	0	2
blame_iran_for	1	0	2
be_the_pillar	1	0	2
need_a	0.2	0	10
resolut_demand	0	0	1
continu_to_seek	0	0	2
adversari_us_posit	0	0	1
a_shame	0	0	4
a_radic	0	0	3
over	0.00219298245614035	0	456
anyth	0.0153846153846154	0	65
be_also_instrument	1	0	2
be_itself	0.75	0	4
realiz_that_the	0.25	0	4
a_direct	0.285714285714286	0	7
mere_speak_about	0	0	1
have_even_demand	0	0	1
adopt_a	0	0	21
offer_privat	0	0	1
spit	0	0	3
that_would_be	0.0769230769230769	0	13
there'_a	0.111111111111111	0	9
percept_of_the	0	0	2
pure_polit	0	0	1
gener_mood	0	0	2
bode_well	0	0	1
be_succeed	0	0	4
with_children_skip	0	0	1
pre-elect	0.142857142857143	0	7
adopt_an_open	0	0	1
be_contrari	0	0	2
think_that_it	0.4	0	5
gratifi_experi	0	0	1
at_least_in	0	0	2
no_matter_how	0.5	0	4
count_on	0	0	10
anoth	0.0178571428571429	0	168
that_realli_happen	1	0	1
ardor_be_cool	0	0	2
must_now_move	1	0	1
be_commit_terrorist	0	0	1
dissembl_and	0	0	1
there'_also_a	1	0	2
even_the_littl	1	0	1
be_suffer	0	0	9
proclaim_bush_to	0	0	1
decid_not	0	0	4
have_held	0	0	10
i_know	0.0606060606060606	0	33
stress_that	0.518518518518518	0	27
five_hundr	0	0	7
cannot_stand_by	0	0	1
get_so_emot	0	0	1
fait_accompli	0	0	2
surg_40	0	0	1
he_nice	0	0	1
mull	0	0	5
dure_septemb	0	0	2
and_do	0.037037037037037	0	27
could_be_your	0	0	1
the_225-issu_nikkei	0	0	1
reinforc_the	0.5	0	2
intens_effort_to	0	0	1
their	0.000986193293885602	0	1014
threat_against	0	0	6
have_effect	0	0	3
have_encourag	0	0	2
debat_decis	0	0	2
will_press_on	0	0	4
an_air	0	0	5
unfortun_those_same	0	0	1
100	0	0	95
be_onli_a	0	0	7
you_can_get	0.5	0	2
our_extraordinari_perman	0	0	1
mai_well	0	0	3
can_be_consid	0	0	2
prevail	0.1	0	10
and_invari	0	0	1
although_high	0	0	1
as_much_a	0	0	1
to_tap_down	0	0	1
invit_him_to	0	0	2
mai_be_drug	0	0	1
pronounc	0	0	14
be_obvious	0.333333333333333	0	3
thi_countri	0	0	39
alleg_that	0.333333333333333	0	6
allow_a	0.166666666666667	0	6
not_easi	0	0	1
pleas_sai_good-by	0	0	1
would_take_all	0	0	1
the_real_slap	0	0	1
rais_apprehens	0	0	1
be_increasingli	0	0	5
impos_econom	0	0	1
trigger_domest_turmoil	0	0	2
militari_object	0	0	1
be_in_a	0.1	0	20
there_to_help	0	0	2
insist_yesterdai_on	1	0	1
just_wind	0	0	1
am_worri_about	0	0	1
persist_in_it	0	0	1
would_onc	0	0	2
muslim_fanat	0	0	1
the_rift	0	0	3
the_condit_be	1	0	1
mugab_rig	1	0	2
chang	0.00453514739229025	0	441
an_empir	0	0	3
mai_lead	0	0	2
anoth_factor	0	0	1
realiz_it	0.25	0	8
lack_even_the	0	0	1
promis_to	0	0	30
take_action_against	0	0	3
have_confirm_that	0.333333333333333	0	3
keen_to_fight	0	0	2
most_beauti	0	0	2
separ	0	0	36
will_work_non-stop	0	0	1
pleas_sai	0	0	1
we_aren't	0	0	1
mai_all_hope	0	0	2
with_thousand	0	0	1
have_cite_widespread	0	0	2
the_remain_of	1	0	1
excit_destin	0	0	1
-_we	0.5	0	2
have_rankl	0	0	1
becaus_teach	1	0	1
think_it'	0.181818181818182	0	11
will_be_happi	0	0	3
a_violat	0	0	5
right_now	0	0	12
refus_to_buckl	0	0	2
be_plagu	0	0	1
voic_hi	0	0	9
stand_on	0	0	9
mai_follow_suit	0	0	2
becaus_of	0.0340909090909091	0	88
will_ensur	0	0	1
oh_god	0	0	3
believ_the_real	1	0	1
but_it_never	0	0	2
don't_yet_know	0	0	2
think_a_law	1	0	1
the_strang_vibe	0	0	1
in_a_coordin	0	0	2
could_spell_troubl	0	0	1
interplai	0	0	1
be_justifi	0.333333333333333	0	6
reject_with_all	0	0	2
seem_perfectli	1	0	1
argu_that_of	1	0	1
her_effort	1	0	1
fear_bush'	0	0	1
i'll_stick_with	0	0	1
right_right	0.333333333333333	0	3
believ_that_saom	1	0	2
must_rank	1	0	2
those_countri_and	1	0	2
a_major	0.0294117647058824	0	34
work_out	0.0714285714285714	0	14
stop_the_wrong	0	0	1
the_respons	0	0	13
be_a_first	0	0	5
came_to_qatar	0	0	2
have_someth	0.5	0	4
be_preced	0.5	0	4
should_certainli	1	0	1
shellshock	0	0	4
never_know	0	0	2
the_most_urgent	0.5	0	2
yeah_i_guess	1	0	1
be_a_breach	1	0	2
now_it	0.142857142857143	0	7
will_make	0.235294117647059	0	17
crimin_have_been	0	0	1
probabl_go_to	0	0	1
be_veri_unsur	0	0	1
will_welcom	0	0	2
clinton'_chief	0	0	1
the_domin	0.285714285714286	0	7
some_you	0	0	1
will_fight	0	0	3
could_becom	0	0	6
voic_opposit	0	0	1
beneficiari_of	0	0	4
though_mr_tobin	0	0	1
would_place	1	0	2
hint	0	0	14
more_import	0.75	0	4
be_eagerli	0	0	2
unsur_of	0	0	2
could_not_onli	0	0	1
accus_the_govern	0.5	0	4
believ_there_be	1	0	5
it_be_too	0	0	3
ani_autonom_agent	1	0	1
mai_all	0	0	2
therefor_that	0.666666666666667	0	3
the_less_actual	1	0	1
red_light''	0	0	2
be_your_favorit	0	0	1
not_onli_refus	0	0	2
that'_the_opposit	0	0	1
increasingli_critic	0	0	2
should_implement_risk	1	0	1
thank_god	0	0	7
would_not_have	0.222222222222222	0	9
despit_a	0	0	7
more_concret_support	0	0	1
support_hi_country'	0	0	3
should_consid	0	0	2
peddl_product	0	0	1
it_cannot_integr	0	0	1
have_confus_the	1	0	1
wear_bright	0	0	1
consensu_that_have	1	0	2
duli_punish	0	0	1
enforc	0	0	20
should_be_consid	0.714285714285714	0	7
view_express	0.333333333333333	0	3
took_the_line	1	0	2
must_preserv_our	1	0	2
brand_as_the	0	0	1
win_despit_bias	0	0	2
there_be_deep	0.5	0	2
move_awai_from	0	0	4
defend_the_unit	0	0	1
who_account	0	0	2
claim_to	0.379310344827586	0	29
becaus_it	0.0612244897959184	0	49
be_horribl	0	0	3
signific_step	0	0	1
can_take_our	1	0	2
be_well_known	0	0	2
denounc_the_report	0	0	2
without_a_determin	1	0	2
anoth_approach_be	1	0	1
be_worst_in	1	0	1
critic_flore_for	0	0	1
be_rush_to	0	0	2
urg_everyon	0.666666666666667	0	3
got_to	0	0	18
beat_me	0	0	1
dismiss_the_critic	0	0	2
held_the_view	0.5	0	2
that'_a_fair	0	0	1
friendli_relat	0	0	6
the_cycl	0.25	0	4
be_not_prepar	0	0	3
concentr_on	0.333333333333333	0	3
insist_that_the	0.5	0	2
strategi	0	0	66
if_on	0	0	10
believ_like_the	1	0	1
insist_the_intern	1	0	1
summarili_dismiss_it	0	0	2
yet_he	0.666666666666667	0	3
collect_express	0	0	1
it_might_not	1	0	1
wage_a_ruthless	0	0	2
thought_the_elect	0.8	0	5
by_wai	0	0	1
be_even_less	0	0	2
tout	0	0	1
cater_to_the	0	0	3
have_all	0	0	20
be_a_curiou	1	0	1
an_action_campaign	0	0	1
skillfulli_bulli	0	0	1
a_direct_relat	1	0	2
be_stun_by	0	0	1
petit	0.25	0	4
will_put_up	0	0	2
call_it	0	0	13
accus_mugabe'	0	0	2
be_move_in	0	0	3
be_self-evid	1	0	1
turn_a	0	0	10
should_take_urgent	1	0	1
be_worri_by	0	0	1
pleas_us_the	0.5	0	2
reproach_it	0	0	2
be_indiffer_toward	0	0	1
protest_and_demonstr	0	0	1
held_most	1	0	2
mark_your	0	0	1
manag_to	0.0909090909090909	0	22
said_optimist_that	0	0	1
the_most_magnific	0	0	1
but_for	0.142857142857143	0	14
onli_hint	1	0	1
claim_prison_be	0	0	1
be_imper	0.2	0	5
thi_loathsom_action	0	0	2
continu_it_debat	0	0	2
not_a_fool	0	0	2
the_second_crucial	1	0	2
the_us-mad	0	0	1
that'	0.0434782608695652	0	115
you'r_make	0	0	1
have_threaten_to	0	0	7
laid	0	0	16
unit_to_defend	0	0	2
led_by_a	0	0	2
critic_for	0	0	3
recal	0	0	44
be_label_as	0.666666666666667	0	3
persist_in	0	0	4
i'd_sai_no	1	0	1
sharpli_criticis	0	0	1
have_to	0.0990566037735849	0	212
have_file	0	0	1
coup_farc	0	0	1
talk_to_them	0	0	4
could_talk	0	0	1
made_reckless_threat	0	0	1
be_wait_to	0	0	2
leav_the_vote	0	0	1
still_encrypt_corpor	1	0	1
be_call	0.0526315789473684	0	19
be_pluck_straight	1	0	2
a_countri	0	0	44
support_the	0	0	67
featur_enough_activ	0	0	1
could_perhap	0	0	1
tacitli	0	0	2
press_the_case	1	0	1
doesn't_that	0.5	0	2
the_insist	0	0	1
if_the_prosecution'	0	0	1
have_ignor_it	0	0	2
the_intent	0	0	5
fail_to_probe	0	0	1
describ_the	0.121951219512195	0	41
thousand_of_hi	1	0	1
non-farm	0	0	2
stress_that_these	1	0	2
in_honor	0	0	2
hi_view	0	0	9
opposit_by	0	0	7
launch	0	0	160
should_join	0	0	1
everi_time_we	1	0	1
be_inspir	0	0	2
blame_the_problem	1	0	1
at_our_instig	1	0	2
be_such_a	1	0	2
your_quick	0	0	1
specul_swirl	0	0	1
not_onli_drew	0	0	2
which_forgot_the	0	0	1
secretli_plan_to	0	0	1
not_daylight_robberi	0	0	4
mr_mugabe'_tough	0	0	2
with_typic_understat	0	0	1
accus_america	0	0	2
and_hi	0	0	90
look_at	0	0	40
maintain_physic	0	0	1
write_a_goodby	0	0	1
even_todai	1	0	2
continu_success	0	0	1
mai_be_so	0	0	1
request	0	0	58
how_must	0	0	2
repres	0.0119760479041916	0	167
answer_the_question	0.333333333333333	0	6
that'_kind_of	0	0	1
the_threat	0	0	14
fun_and	0	0	3
recommend_to	1	0	1
how_must_local	0	0	2
the_declin	0	0	10
could_serv_to	0	0	2
the_extrem	0	0	6
becaus_i_don't	0.666666666666667	0	3
believ_the_us	1	0	2
respect_or_recognis	0	0	2
be_detain_by	0.666666666666667	0	3
reap	0	0	7
it'_as	0	0	1
grew_so_unhappi	0	0	1
increasingli_oppress	0	0	1
even_more	0	0	26
realli_realli_hate	0	0	1
be_dream_of	0	0	1
caus_him	0	0	2
the_palestinian_peopl	0	0	26
disdain_and	0	0	2
view_on	0	0	14
serv_our	0	0	2
i'd_sai_i'm	1	0	1
might_becom_involv	0	0	1
thi_occup_and	0	0	1
have_increasingli_becom	0	0	3
hi_power_base	1	0	1
when_will_a	0	0	2
final_michael	0	0	1
would_have_thought	0.5	0	2
predict_that_busi	0	0	1
have_a_good	0	0	4
how_caprici_japan	0	0	2
give_new_life	0	0	1
public_receiv	0	0	1
angri_anti-u	0	0	1
popular_support	0	0	8
have_aggrav	0	0	1
abov_all_the	0	0	3
spoke_of	0	0	4
should_be_allow	0.5	0	2
would_make_it	1	0	1
make_life	1	0	1
the_plan_propos	0	0	2
be_illegitim	0	0	5
withdrew	0	0	11
make_no	0	0	3
express_regret	0	0	2
be_even	0	0	21
promis_be_cheap	0	0	1
everi	0.0145985401459854	0	137
we_be_not	0	0	17
lost_over_two	0	0	1
the_great_leader	0	0	6
would_hurt	0.666666666666667	0	6
would_go_a	0	0	1
the_problem	0.0547945205479452	0	73
come_to	0.0327868852459016	0	61
be_a_special	1	0	1
what'_more	0	0	3
ask_to_paint	0	0	2
have_struck	0	0	3
be_optimist_about	0	0	2
the_deep_blue	0	0	1
disappoint_her	0	0	1
rather_than_forc	0	0	1
deserv_everi_penni	0	0	1
have_relentlessli	0	0	1
they'r_a_pain	0	0	1
don't_have	0	0	26
the_import	0.0689655172413793	0	29
thought_we	0	0	2
seem_larg_cull	1	0	1
don't_know_of	0	0	2
appear_it_have	1	0	2
regard_taiwan	0.5	0	2
thought_thei	0.25	0	4
join_in	0	0	8
do_not_minc	0	0	2
for_exampl_a	0	0	1
a_deep	0	0	8
foster_and_support	0	0	2
would_seek	0	0	4
humili_of	0	0	2
be_a_government-own	1	0	2
reflect_the_effort	1	0	2
sigh	0	0	3
the_less_cash	0.333333333333333	0	3
the_insult	0	0	2
be_abundantli	1	0	2
why	0	0	103
even_thug_deserv	1	0	1
mai_annoi_china	0	0	1
fulli_support	0	0	3
britain_and	0	0	27
when_young	1	0	1
brand_as	0	0	4
no_doubt	0	0	13
be_afraid	0	0	5
five_hundr_taliban	0	0	2
not_happi	0	0	5
import_develop	1	0	2
at_the_rate	0.166666666666667	0	6
um-hum	0.0555555555555556	0	18
veri_strong_concern	0	0	1
will_bear_wit	1	0	1
regularli_rais	1	0	1
begin_to_wonder	0	0	1
have_a_poor	0	0	2
how_in_the	0	0	1
prefer_to	0	0	5
the_axi_of	0	0	54
polici_have	0	0	10
the_trip	0	0	12
not_be_too	0	0	1
the_onli_wai	0.5	0	6
be_held_in	0.0740740740740741	0	27
my_fist	0	0	2
a_littl	0	0	29
have_sought	0	0	4
be_improvis_and	1	0	1
have_thoroughli_unmask	0	0	1
like_to_bui	0	0	2
be_worth	0.125	0	8
also_hold_true	0.5	0	2
feel_sorri_for	0	0	2
spell	0	0	9
the_ctbt_be	1	0	2
still_persist	0	0	2
russia'_agricultur_will	0	0	2
underdevelop_have_serious	0	0	2
be_in_the	0.037037037037037	0	54
brag_about	0	0	1
that_they'v_read	0	0	1
be_look_to	0	0	1
the_victori_of	0.333333333333333	0	6
regard_as_enemi	0	0	2
the_logist	0	0	2
the_onu	1	0	2
blame_racism	0	0	1
ever-subtl	0	0	1
probabl_withheld	1	0	1
just_a	0	0	21
so_telegen_lament	0	0	1
it_be_for	0.571428571428571	0	7
concern_that	0	0	19
the_problem_isn't	1	0	1
kellogg'_main_problem	1	0	1
sai_it_would	0.125	0	8
by_me_so	0	0	1
d_i	0	0	1
they'r_voic_activ	0	0	1
refer_to	0	0	82
have_urg	0	0	5
discuss	0	0	135
express_some_understand	1	0	1
he_have_call	0	0	3
will_probabl_lift	0	0	1
your_support_of	0	0	6
we'r_us_to	0	0	1
congratul_on	0	0	2
should_implement	1	0	1
seem_to_think	1	0	3
be_invit	0	0	8
what'_differ	0	0	4
the_holidai_season	0.25	0	4
it'_easi	0.5	0	2
fait	0	0	2
undoubtedli_the	0	0	1
buttress	1	0	1
no_great	0	0	2
thei_don't_live	0	0	1
adopt_of	0	0	20
have_other	0	0	4
it_be_notabl	1	0	2
suggest_that_kuala	1	0	1
deem_it_harm	1	0	2
begin	0	0	112
accus_mugab_of	0.4	0	5
for_all_hi	0	0	1
persist_tri_to	0	0	2
polici_of_elimin	0	0	2
overconfid_of_hi	0	0	1
categor_as	0	0	2
focus	0	0	17
hope_you'll_consid	0	0	1
neg_affect	0	0	2
her_hose	1	0	1
thei_don't	0.0303030303030303	0	33
claim_of_rig	1	0	2
label	0	0	31
still_persist_in	0	0	2
the_differ_be	0	0	3
cooper_close_with	1	0	1
realli_realli_sad	0	0	1
most_frantic_lobbi	0	0	1
list_the_creation	0	0	1
confid_of	0.5	0	4
will_consult_with	0	0	1
yeah_that'	0.125	0	8
could_becom_involv	0	0	1
have_manag	0	0	4
an_unfavour_report	0	0	1
slam	0	0	10
be_seeth	0	0	4
vow_to	0	0	10
onc_again_repeat	0	0	1
technic_argument	1	0	2
you_don't_know	0	0	4
send_a	0.0833333333333333	0	12
our_import_partnership	0	0	1
a_life	0.142857142857143	0	7
busi_gain_anoth	1	0	1
the_us_evalu	0	0	2
it_militari_might	0	0	1
put_their	0	0	3
if_the_world	1	0	1
highli_put	0	0	1
give_a_gener	0	0	2
why_be	0	0	7
oh_realli	0	0	3
their_love_on	0	0	2
have_sign_a	0	0	1
constant	0	0	12
increas_in	0	0	45
refus_to_bow	0	0	3
arrog_toward	0	0	1
beneficiari_of_the	0	0	4
continu_to_urg	0	0	1
time_be_right	0.5	0	2
publicli	0	0	12
wwant_to_have	1	0	4
should_reflect_on	0	0	1
stymi_stop_obstruct	0	0	1
forgot_all_principl	0	0	1
be_alreadi	0.176470588235294	0	34
crimin_of	0	0	1
eat	0	0	12
be_their	0.166666666666667	0	6
that_be_my	0	0	2
us_of_'axi	0	0	1
be_brace	0	0	1
a_deep-root_fact	1	0	1
grew	0	0	16
pai_unthink_tribut	1	0	1
have_claim_that	0.25	0	4
be_a_littl	0	0	4
took_to_the	0	0	4
main_foreign	0	0	2
sinc_the_commun	1	0	1
shot_dead_for	0	0	2
violent_reaction	0	0	2
have_been_tip	1	0	2
accus_of	0.0526315789473684	0	19
uh	0.00680272108843537	0	147
they'r_readi	0	0	1
check_us	0	0	1
have_grave	0	0	1
should_attack	1	0	2
i'm_up_to	0	0	1
outcri_over	0	0	1
submit_to	0	0	7
we_fought_for	0	0	1
consist_oppos	0	0	2
have_ignor	0	0	4
it_valu_li	0	0	2
will_resolv_zimbabwe'	1	0	2
famou_wrongdoer	0	0	1
refus_to_back	0	0	1
there_certainli	1	0	1
in_it_so-cal	1	0	2
commit_themselv	0	0	3
be_sheer_li	0	0	1
have_embrac	0	0	1
would_promot	0	0	2
be_a_kind	0	0	2
pleas_to_note	0	0	1
will_put	0	0	7
wasn't_even_what	0	0	1
contain	0	0	52
without_even_go	1	0	1
shalim_might	0	0	1
be_also_call	0	0	2
anybodi_who_fail	1	0	2
bear_wit	0.5	0	2
as_a	0.0113314447592068	0	353
a_mistak	0	0	8
becaus	0.0366748166259169	0	409
should_push	1	0	1
next	0	0	196
hi	0.00148257968865827	0	1349
thi_the_minist	1	0	1
requir_an	0.333333333333333	0	3
thi_have_led	1	0	1
have_been_genuin	1	0	2
have_set_it	0	0	2
the_entir_palestinian	1	0	1
she_have	0.0625	0	16
due_to	0.0266666666666667	0	75
anybodi	0.125	0	16
have_been_invit	0	0	2
offer_america'_critic	0	0	1
the_report_do	0	0	2
on_the	0.00317796610169492	0	944
valuabl_effort	0	0	1
can_store_more	0	0	1
don't_see_ani	0	0	1
vulner_to	0	0	3
but_for_each	0	0	2
be_exactli_what	1	0	1
turn_thug	0	0	2
be_remark	0	0	2
fell_in_love	0	0	1
if_ani_peopl	0	0	1
veri_good_stori	0	0	1
the_opportun_be	0	0	1
need_your_leadership	1	0	1
all_option	0.2	0	5
thi_menac	0	0	1
have_wish	0	0	2
do_not_wonder	0	0	1
reckless_conclus	0	0	2
request_for	0	0	5
it_commit_to	0	0	6
mai_requir	0	0	1
verifi_it	0	0	1
summarili	0	0	2
as_be_unsolv	0	0	1
in_support	0	0	23
if_the_us	0.285714285714286	0	7
an_axi	0	0	35
believ_the_u	1	0	1
should_get_under	1	0	2
call_bush	0	0	1
be_pure_a	1	0	1
thi_attitud	0.5	0	2
part_of_an	0	0	8
a_deep-root	1	0	1
out_of	0	0	150
have_assum	1	0	2
vindic_for	0	0	1
spell_seriou	0	0	2
unless_measur	1	0	1
believ_that_a	0.666666666666667	0	3
coral	0	0	2
thousand_of	0.037037037037037	0	81
would_hurt_the	1	0	4
have_been_a	0.0952380952380952	0	21
withheld_their	0	0	1
the_unit_state	0.00118063754427391	0	847
becaus_teach_a	1	0	1
can_judg	1	0	1
settl_settl	0	0	1
easili_beaten_by	1	0	2
the_real_purpos	1	0	1
to_be_honest	1	0	1
have_prejudg	0.5	0	4
over_the_long	1	0	1
think_what	0.5	0	2
it'_tough	0	0	1
remain_as	0.5	0	2
although_copithorn	0	0	1
thank_you_veri	0	0	1
made_great_contribut	0	0	2
have_been_carri	1	0	2
have_come_up	0	0	2
undeclar_war	0	0	1
be_so_wonder	0	0	1
there_must_be	0.25	0	4
